id	rule_index	rule	grounding
944	Rule_65	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a type Response	430_UM10 hasQuestion UM10 | UM10 hasQuestion_Category Quality => 430_UM10 type Response
945	Rule_65	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a type Response	412_UM11 hasQuestion UM11 | UM11 hasQuestion_Category Quality => 412_UM11 type Response
946	Rule_65	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a type Response	147_M006_01 hasQuestion M006_01 | M006_01 hasQuestion_Category Quality => 147_M006_01 type Response
947	Rule_65	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a type Response	404_UM03 hasQuestion UM03 | UM03 hasQuestion_Category Quality => 404_UM03 type Response
948	Rule_65	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a type Response	463_UM06 hasQuestion UM06 | UM06 hasQuestion_Category Quality => 463_UM06 type Response
949	Rule_65	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a type Response	405_UM13 hasQuestion UM13 | UM13 hasQuestion_Category Quality => 405_UM13 type Response
950	Rule_65	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a type Response	458_UM19 hasQuestion UM19 | UM19 hasQuestion_Category Quality => 458_UM19 type Response
951	Rule_65	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a type Response	268_M006_01 hasQuestion M006_01 | M006_01 hasQuestion_Category Quality => 268_M006_01 type Response
952	Rule_65	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a type Response	486_UM06 hasQuestion UM06 | UM06 hasQuestion_Category Quality => 486_UM06 type Response
953	Rule_65	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a type Response	485_UM08 hasQuestion UM08 | UM08 hasQuestion_Category Quality => 485_UM08 type Response
954	Rule_65	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a type Response	408_UM08 hasQuestion UM08 | UM08 hasQuestion_Category Quality => 408_UM08 type Response
955	Rule_65	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a type Response	150_M006_01 hasQuestion M006_01 | M006_01 hasQuestion_Category Quality => 150_M006_01 type Response
956	Rule_66	?d belongsTo uMARS ?a hasQuestion ?d => ?a type Response	UM03 belongsTo uMARS | 428_UM03 hasQuestion UM03 => 428_UM03 type Response
957	Rule_66	?d belongsTo uMARS ?a hasQuestion ?d => ?a type Response	UM03 belongsTo uMARS | 433_UM03 hasQuestion UM03 => 433_UM03 type Response
958	Rule_66	?d belongsTo uMARS ?a hasQuestion ?d => ?a type Response	UM03 belongsTo uMARS | 404_UM03 hasQuestion UM03 => 404_UM03 type Response
959	Rule_66	?d belongsTo uMARS ?a hasQuestion ?d => ?a type Response	UM03 belongsTo uMARS | 420_UM03 hasQuestion UM03 => 420_UM03 type Response
960	Rule_66	?d belongsTo uMARS ?a hasQuestion ?d => ?a type Response	UM03 belongsTo uMARS | 427_UM03 hasQuestion UM03 => 427_UM03 type Response
961	Rule_66	?d belongsTo uMARS ?a hasQuestion ?d => ?a type Response	UM03 belongsTo uMARS | 411_UM03 hasQuestion UM03 => 411_UM03 type Response
962	Rule_66	?d belongsTo uMARS ?a hasQuestion ?d => ?a type Response	UM03 belongsTo uMARS | 440_UM03 hasQuestion UM03 => 440_UM03 type Response
963	Rule_66	?d belongsTo uMARS ?a hasQuestion ?d => ?a type Response	UM03 belongsTo uMARS | 463_UM03 hasQuestion UM03 => 463_UM03 type Response
964	Rule_66	?d belongsTo uMARS ?a hasQuestion ?d => ?a type Response	UM03 belongsTo uMARS | 441_UM03 hasQuestion UM03 => 441_UM03 type Response
965	Rule_66	?d belongsTo uMARS ?a hasQuestion ?d => ?a type Response	UM03 belongsTo uMARS | 473_UM03 hasQuestion UM03 => 473_UM03 type Response
966	Rule_66	?d belongsTo uMARS ?a hasQuestion ?d => ?a type Response	UM03 belongsTo uMARS | 412_UM03 hasQuestion UM03 => 412_UM03 type Response
967	Rule_66	?d belongsTo uMARS ?a hasQuestion ?d => ?a type Response	UM03 belongsTo uMARS | 458_UM03 hasQuestion UM03 => 458_UM03 type Response
968	Rule_66	?d belongsTo uMARS ?a hasQuestion ?d => ?a type Response	UM03 belongsTo uMARS | 466_UM03 hasQuestion UM03 => 466_UM03 type Response
969	Rule_66	?d belongsTo uMARS ?a hasQuestion ?d => ?a type Response	UM03 belongsTo uMARS | 442_UM03 hasQuestion UM03 => 442_UM03 type Response
970	Rule_66	?d belongsTo uMARS ?a hasQuestion ?d => ?a type Response	UM03 belongsTo uMARS | 459_UM03 hasQuestion UM03 => 459_UM03 type Response
971	Rule_66	?d belongsTo uMARS ?a hasQuestion ?d => ?a type Response	UM03 belongsTo uMARS | 480_UM03 hasQuestion UM03 => 480_UM03 type Response
972	Rule_66	?d belongsTo uMARS ?a hasQuestion ?d => ?a type Response	UM03 belongsTo uMARS | 489_UM03 hasQuestion UM03 => 489_UM03 type Response
973	Rule_66	?d belongsTo uMARS ?a hasQuestion ?d => ?a type Response	UM03 belongsTo uMARS | 464_UM03 hasQuestion UM03 => 464_UM03 type Response
974	Rule_66	?d belongsTo uMARS ?a hasQuestion ?d => ?a type Response	UM03 belongsTo uMARS | 467_UM03 hasQuestion UM03 => 467_UM03 type Response
975	Rule_66	?d belongsTo uMARS ?a hasQuestion ?d => ?a type Response	UM03 belongsTo uMARS | 408_UM03 hasQuestion UM03 => 408_UM03 type Response
976	Rule_66	?d belongsTo uMARS ?a hasQuestion ?d => ?a type Response	UM03 belongsTo uMARS | 413_UM03 hasQuestion UM03 => 413_UM03 type Response
977	Rule_66	?d belongsTo uMARS ?a hasQuestion ?d => ?a type Response	UM03 belongsTo uMARS | 490_UM03 hasQuestion UM03 => 490_UM03 type Response
978	Rule_66	?d belongsTo uMARS ?a hasQuestion ?d => ?a type Response	UM03 belongsTo uMARS | 475_UM03 hasQuestion UM03 => 475_UM03 type Response
979	Rule_66	?d belongsTo uMARS ?a hasQuestion ?d => ?a type Response	UM03 belongsTo uMARS | 407_UM03 hasQuestion UM03 => 407_UM03 type Response
980	Rule_66	?d belongsTo uMARS ?a hasQuestion ?d => ?a type Response	UM03 belongsTo uMARS | 444_UM03 hasQuestion UM03 => 444_UM03 type Response
981	Rule_66	?d belongsTo uMARS ?a hasQuestion ?d => ?a type Response	UM03 belongsTo uMARS | 452_UM03 hasQuestion UM03 => 452_UM03 type Response
982	Rule_66	?d belongsTo uMARS ?a hasQuestion ?d => ?a type Response	UM03 belongsTo uMARS | 479_UM03 hasQuestion UM03 => 479_UM03 type Response
983	Rule_66	?d belongsTo uMARS ?a hasQuestion ?d => ?a type Response	UM03 belongsTo uMARS | 432_UM03 hasQuestion UM03 => 432_UM03 type Response
984	Rule_66	?d belongsTo uMARS ?a hasQuestion ?d => ?a type Response	UM03 belongsTo uMARS | 443_UM03 hasQuestion UM03 => 443_UM03 type Response
985	Rule_66	?d belongsTo uMARS ?a hasQuestion ?d => ?a type Response	UM03 belongsTo uMARS | 423_UM03 hasQuestion UM03 => 423_UM03 type Response
986	Rule_67	?d belongsTo SUS ?a hasQuestion ?d => ?a ResponseOnPlatform 1	SU01_02 belongsTo SUS | 402_SU01_02 hasQuestion SU01_02 => 402_SU01_02 ResponseOnPlatform 1
987	Rule_67	?d belongsTo SUS ?a hasQuestion ?d => ?a ResponseOnPlatform 1	SU01_02 belongsTo SUS | 371_SU01_02 hasQuestion SU01_02 => 371_SU01_02 ResponseOnPlatform 1
988	Rule_67	?d belongsTo SUS ?a hasQuestion ?d => ?a ResponseOnPlatform 1	SU01_02 belongsTo SUS | 335_SU01_02 hasQuestion SU01_02 => 335_SU01_02 ResponseOnPlatform 1
989	Rule_67	?d belongsTo SUS ?a hasQuestion ?d => ?a ResponseOnPlatform 1	SU01_02 belongsTo SUS | 348_SU01_02 hasQuestion SU01_02 => 348_SU01_02 ResponseOnPlatform 1
990	Rule_67	?d belongsTo SUS ?a hasQuestion ?d => ?a ResponseOnPlatform 1	SU01_02 belongsTo SUS | 349_SU01_02 hasQuestion SU01_02 => 349_SU01_02 ResponseOnPlatform 1
991	Rule_67	?d belongsTo SUS ?a hasQuestion ?d => ?a ResponseOnPlatform 1	SU01_02 belongsTo SUS | 374_SU01_02 hasQuestion SU01_02 => 374_SU01_02 ResponseOnPlatform 1
992	Rule_67	?d belongsTo SUS ?a hasQuestion ?d => ?a ResponseOnPlatform 1	SU01_02 belongsTo SUS | 370_SU01_02 hasQuestion SU01_02 => 370_SU01_02 ResponseOnPlatform 1
993	Rule_67	?d belongsTo SUS ?a hasQuestion ?d => ?a ResponseOnPlatform 1	SU01_02 belongsTo SUS | 354_SU01_02 hasQuestion SU01_02 => 354_SU01_02 ResponseOnPlatform 1
994	Rule_67	?d belongsTo SUS ?a hasQuestion ?d => ?a ResponseOnPlatform 1	SU01_02 belongsTo SUS | 403_SU01_02 hasQuestion SU01_02 => 403_SU01_02 ResponseOnPlatform 1
995	Rule_67	?d belongsTo SUS ?a hasQuestion ?d => ?a ResponseOnPlatform 1	SU01_02 belongsTo SUS | 338_SU01_02 hasQuestion SU01_02 => 338_SU01_02 ResponseOnPlatform 1
996	Rule_67	?d belongsTo SUS ?a hasQuestion ?d => ?a ResponseOnPlatform 1	SU01_02 belongsTo SUS | 397_SU01_02 hasQuestion SU01_02 => 397_SU01_02 ResponseOnPlatform 1
997	Rule_67	?d belongsTo SUS ?a hasQuestion ?d => ?a ResponseOnPlatform 1	SU01_02 belongsTo SUS | 376_SU01_02 hasQuestion SU01_02 => 376_SU01_02 ResponseOnPlatform 1
998	Rule_67	?d belongsTo SUS ?a hasQuestion ?d => ?a ResponseOnPlatform 1	SU01_02 belongsTo SUS | 355_SU01_02 hasQuestion SU01_02 => 355_SU01_02 ResponseOnPlatform 1
999	Rule_67	?d belongsTo SUS ?a hasQuestion ?d => ?a ResponseOnPlatform 1	SU01_02 belongsTo SUS | 326_SU01_02 hasQuestion SU01_02 => 326_SU01_02 ResponseOnPlatform 1
1000	Rule_67	?d belongsTo SUS ?a hasQuestion ?d => ?a ResponseOnPlatform 1	SU01_02 belongsTo SUS | 366_SU01_02 hasQuestion SU01_02 => 366_SU01_02 ResponseOnPlatform 1
1001	Rule_67	?d belongsTo SUS ?a hasQuestion ?d => ?a ResponseOnPlatform 1	SU01_02 belongsTo SUS | 372_SU01_02 hasQuestion SU01_02 => 372_SU01_02 ResponseOnPlatform 1
1002	Rule_67	?d belongsTo SUS ?a hasQuestion ?d => ?a ResponseOnPlatform 1	SU01_02 belongsTo SUS | 387_SU01_02 hasQuestion SU01_02 => 387_SU01_02 ResponseOnPlatform 1
1003	Rule_67	?d belongsTo SUS ?a hasQuestion ?d => ?a ResponseOnPlatform 1	SU01_02 belongsTo SUS | 313_SU01_02 hasQuestion SU01_02 => 313_SU01_02 ResponseOnPlatform 1
1004	Rule_67	?d belongsTo SUS ?a hasQuestion ?d => ?a ResponseOnPlatform 1	SU01_02 belongsTo SUS | 353_SU01_02 hasQuestion SU01_02 => 353_SU01_02 ResponseOnPlatform 1
1005	Rule_67	?d belongsTo SUS ?a hasQuestion ?d => ?a ResponseOnPlatform 1	SU01_02 belongsTo SUS | 329_SU01_02 hasQuestion SU01_02 => 329_SU01_02 ResponseOnPlatform 1
1006	Rule_67	?d belongsTo SUS ?a hasQuestion ?d => ?a ResponseOnPlatform 1	SU01_02 belongsTo SUS | 380_SU01_02 hasQuestion SU01_02 => 380_SU01_02 ResponseOnPlatform 1
1007	Rule_67	?d belongsTo SUS ?a hasQuestion ?d => ?a ResponseOnPlatform 1	SU01_02 belongsTo SUS | 356_SU01_02 hasQuestion SU01_02 => 356_SU01_02 ResponseOnPlatform 1
1008	Rule_67	?d belongsTo SUS ?a hasQuestion ?d => ?a ResponseOnPlatform 1	SU01_02 belongsTo SUS | 389_SU01_02 hasQuestion SU01_02 => 389_SU01_02 ResponseOnPlatform 1
1009	Rule_67	?d belongsTo SUS ?a hasQuestion ?d => ?a ResponseOnPlatform 1	SU01_02 belongsTo SUS | 339_SU01_02 hasQuestion SU01_02 => 339_SU01_02 ResponseOnPlatform 1
1010	Rule_67	?d belongsTo SUS ?a hasQuestion ?d => ?a ResponseOnPlatform 1	SU01_02 belongsTo SUS | 328_SU01_02 hasQuestion SU01_02 => 328_SU01_02 ResponseOnPlatform 1
1011	Rule_67	?d belongsTo SUS ?a hasQuestion ?d => ?a ResponseOnPlatform 1	SU01_02 belongsTo SUS | 369_SU01_02 hasQuestion SU01_02 => 369_SU01_02 ResponseOnPlatform 1
1012	Rule_67	?d belongsTo SUS ?a hasQuestion ?d => ?a ResponseOnPlatform 1	SU01_02 belongsTo SUS | 391_SU01_02 hasQuestion SU01_02 => 391_SU01_02 ResponseOnPlatform 1
1013	Rule_67	?d belongsTo SUS ?a hasQuestion ?d => ?a ResponseOnPlatform 1	SU01_02 belongsTo SUS | 327_SU01_02 hasQuestion SU01_02 => 327_SU01_02 ResponseOnPlatform 1
1014	Rule_67	?d belongsTo SUS ?a hasQuestion ?d => ?a ResponseOnPlatform 1	SU01_02 belongsTo SUS | 383_SU01_02 hasQuestion SU01_02 => 383_SU01_02 ResponseOnPlatform 1
1015	Rule_67	?d belongsTo SUS ?a hasQuestion ?d => ?a ResponseOnPlatform 1	SU01_02 belongsTo SUS | 375_SU01_02 hasQuestion SU01_02 => 375_SU01_02 ResponseOnPlatform 1
1016	Rule_68	?d belongsTo ME1 ?a hasQuestion ?d => ?a type Response	M007_01 belongsTo ME1 | 40_M007_01 hasQuestion M007_01 => 40_M007_01 type Response
1017	Rule_68	?d belongsTo ME1 ?a hasQuestion ?d => ?a type Response	M007_01 belongsTo ME1 | 280_M007_01 hasQuestion M007_01 => 280_M007_01 type Response
1018	Rule_68	?d belongsTo ME1 ?a hasQuestion ?d => ?a type Response	M007_01 belongsTo ME1 | 112_M007_01 hasQuestion M007_01 => 112_M007_01 type Response
1019	Rule_68	?d belongsTo ME1 ?a hasQuestion ?d => ?a type Response	M007_01 belongsTo ME1 | 175_M007_01 hasQuestion M007_01 => 175_M007_01 type Response
1020	Rule_68	?d belongsTo ME1 ?a hasQuestion ?d => ?a type Response	M007_01 belongsTo ME1 | 87_M007_01 hasQuestion M007_01 => 87_M007_01 type Response
1021	Rule_68	?d belongsTo ME1 ?a hasQuestion ?d => ?a type Response	M007_01 belongsTo ME1 | 291_M007_01 hasQuestion M007_01 => 291_M007_01 type Response
1022	Rule_68	?d belongsTo ME1 ?a hasQuestion ?d => ?a type Response	M007_01 belongsTo ME1 | 82_M007_01 hasQuestion M007_01 => 82_M007_01 type Response
1023	Rule_68	?d belongsTo ME1 ?a hasQuestion ?d => ?a type Response	M007_01 belongsTo ME1 | 100_M007_01 hasQuestion M007_01 => 100_M007_01 type Response
1024	Rule_68	?d belongsTo ME1 ?a hasQuestion ?d => ?a type Response	M007_01 belongsTo ME1 | 205_M007_01 hasQuestion M007_01 => 205_M007_01 type Response
1025	Rule_68	?d belongsTo ME1 ?a hasQuestion ?d => ?a type Response	M007_01 belongsTo ME1 | 36_M007_01 hasQuestion M007_01 => 36_M007_01 type Response
1026	Rule_68	?d belongsTo ME1 ?a hasQuestion ?d => ?a type Response	M007_01 belongsTo ME1 | 71_M007_01 hasQuestion M007_01 => 71_M007_01 type Response
1027	Rule_68	?d belongsTo ME1 ?a hasQuestion ?d => ?a type Response	M007_01 belongsTo ME1 | 27_M007_01 hasQuestion M007_01 => 27_M007_01 type Response
1028	Rule_68	?d belongsTo ME1 ?a hasQuestion ?d => ?a type Response	M007_01 belongsTo ME1 | 154_M007_01 hasQuestion M007_01 => 154_M007_01 type Response
1029	Rule_68	?d belongsTo ME1 ?a hasQuestion ?d => ?a type Response	M007_01 belongsTo ME1 | 301_M007_01 hasQuestion M007_01 => 301_M007_01 type Response
1030	Rule_68	?d belongsTo ME1 ?a hasQuestion ?d => ?a type Response	M007_01 belongsTo ME1 | 17_M007_01 hasQuestion M007_01 => 17_M007_01 type Response
1031	Rule_68	?d belongsTo ME1 ?a hasQuestion ?d => ?a type Response	M007_01 belongsTo ME1 | 232_M007_01 hasQuestion M007_01 => 232_M007_01 type Response
1032	Rule_68	?d belongsTo ME1 ?a hasQuestion ?d => ?a type Response	M007_01 belongsTo ME1 | 192_M007_01 hasQuestion M007_01 => 192_M007_01 type Response
1033	Rule_68	?d belongsTo ME1 ?a hasQuestion ?d => ?a type Response	M007_01 belongsTo ME1 | 138_M007_01 hasQuestion M007_01 => 138_M007_01 type Response
1034	Rule_68	?d belongsTo ME1 ?a hasQuestion ?d => ?a type Response	M007_01 belongsTo ME1 | 294_M007_01 hasQuestion M007_01 => 294_M007_01 type Response
1035	Rule_68	?d belongsTo ME1 ?a hasQuestion ?d => ?a type Response	M007_01 belongsTo ME1 | 277_M007_01 hasQuestion M007_01 => 277_M007_01 type Response
1036	Rule_68	?d belongsTo ME1 ?a hasQuestion ?d => ?a type Response	M007_01 belongsTo ME1 | 204_M007_01 hasQuestion M007_01 => 204_M007_01 type Response
1037	Rule_68	?d belongsTo ME1 ?a hasQuestion ?d => ?a type Response	M007_01 belongsTo ME1 | 188_M007_01 hasQuestion M007_01 => 188_M007_01 type Response
1038	Rule_68	?d belongsTo ME1 ?a hasQuestion ?d => ?a type Response	M007_01 belongsTo ME1 | 86_M007_01 hasQuestion M007_01 => 86_M007_01 type Response
1039	Rule_68	?d belongsTo ME1 ?a hasQuestion ?d => ?a type Response	M007_01 belongsTo ME1 | 196_M007_01 hasQuestion M007_01 => 196_M007_01 type Response
1040	Rule_68	?d belongsTo ME1 ?a hasQuestion ?d => ?a type Response	M007_01 belongsTo ME1 | 145_M007_01 hasQuestion M007_01 => 145_M007_01 type Response
1041	Rule_68	?d belongsTo ME1 ?a hasQuestion ?d => ?a type Response	M007_01 belongsTo ME1 | 132_M007_01 hasQuestion M007_01 => 132_M007_01 type Response
1042	Rule_68	?d belongsTo ME1 ?a hasQuestion ?d => ?a type Response	M007_01 belongsTo ME1 | 22_M007_01 hasQuestion M007_01 => 22_M007_01 type Response
1043	Rule_68	?d belongsTo ME1 ?a hasQuestion ?d => ?a type Response	M007_01 belongsTo ME1 | 69_M007_01 hasQuestion M007_01 => 69_M007_01 type Response
1044	Rule_68	?d belongsTo ME1 ?a hasQuestion ?d => ?a type Response	M007_01 belongsTo ME1 | 90_M007_01 hasQuestion M007_01 => 90_M007_01 type Response
1045	Rule_68	?d belongsTo ME1 ?a hasQuestion ?d => ?a type Response	M007_01 belongsTo ME1 | 124_M007_01 hasQuestion M007_01 => 124_M007_01 type Response
1046	Rule_69	?a hasQuestion ?d ?d hasQuestion_Category Agreement => ?a type Response	338_SU01_01 hasQuestion SU01_01 | SU01_01 hasQuestion_Category Agreement => 338_SU01_01 type Response
1047	Rule_69	?a hasQuestion ?d ?d hasQuestion_Category Agreement => ?a type Response	390_SU01_01 hasQuestion SU01_01 | SU01_01 hasQuestion_Category Agreement => 390_SU01_01 type Response
1048	Rule_69	?a hasQuestion ?d ?d hasQuestion_Category Agreement => ?a type Response	339_SU01_07 hasQuestion SU01_07 | SU01_07 hasQuestion_Category Agreement => 339_SU01_07 type Response
1049	Rule_69	?a hasQuestion ?d ?d hasQuestion_Category Agreement => ?a type Response	327_SU01_01 hasQuestion SU01_01 | SU01_01 hasQuestion_Category Agreement => 327_SU01_01 type Response
1050	Rule_69	?a hasQuestion ?d ?d hasQuestion_Category Agreement => ?a type Response	386_SU01_07 hasQuestion SU01_07 | SU01_07 hasQuestion_Category Agreement => 386_SU01_07 type Response
1051	Rule_69	?a hasQuestion ?d ?d hasQuestion_Category Agreement => ?a type Response	402_SU01_02 hasQuestion SU01_02 | SU01_02 hasQuestion_Category Agreement => 402_SU01_02 type Response
1052	Rule_69	?a hasQuestion ?d ?d hasQuestion_Category Agreement => ?a type Response	332_SU01_01 hasQuestion SU01_01 | SU01_01 hasQuestion_Category Agreement => 332_SU01_01 type Response
1053	Rule_69	?a hasQuestion ?d ?d hasQuestion_Category Agreement => ?a type Response	378_SU01_04 hasQuestion SU01_04 | SU01_04 hasQuestion_Category Agreement => 378_SU01_04 type Response
1054	Rule_69	?a hasQuestion ?d ?d hasQuestion_Category Agreement => ?a type Response	384_SU01_10 hasQuestion SU01_10 | SU01_10 hasQuestion_Category Agreement => 384_SU01_10 type Response
1055	Rule_69	?a hasQuestion ?d ?d hasQuestion_Category Agreement => ?a type Response	356_SU01_06 hasQuestion SU01_06 | SU01_06 hasQuestion_Category Agreement => 356_SU01_06 type Response
1056	Rule_69	?a hasQuestion ?d ?d hasQuestion_Category Agreement => ?a type Response	474_UM20 hasQuestion UM20 | UM20 hasQuestion_Category Agreement => 474_UM20 type Response
1057	Rule_69	?a hasQuestion ?d ?d hasQuestion_Category Agreement => ?a type Response	419_UM20 hasQuestion UM20 | UM20 hasQuestion_Category Agreement => 419_UM20 type Response
1058	Rule_69	?a hasQuestion ?d ?d hasQuestion_Category Agreement => ?a type Response	322_SU01_01 hasQuestion SU01_01 | SU01_01 hasQuestion_Category Agreement => 322_SU01_01 type Response
1059	Rule_69	?a hasQuestion ?d ?d hasQuestion_Category Agreement => ?a type Response	326_SU01_06 hasQuestion SU01_06 | SU01_06 hasQuestion_Category Agreement => 326_SU01_06 type Response
1060	Rule_69	?a hasQuestion ?d ?d hasQuestion_Category Agreement => ?a type Response	442_UM20 hasQuestion UM20 | UM20 hasQuestion_Category Agreement => 442_UM20 type Response
1061	Rule_69	?a hasQuestion ?d ?d hasQuestion_Category Agreement => ?a type Response	425_UM23 hasQuestion UM23 | UM23 hasQuestion_Category Agreement => 425_UM23 type Response
1062	Rule_69	?a hasQuestion ?d ?d hasQuestion_Category Agreement => ?a type Response	390_SU01_09 hasQuestion SU01_09 | SU01_09 hasQuestion_Category Agreement => 390_SU01_09 type Response
1063	Rule_69	?a hasQuestion ?d ?d hasQuestion_Category Agreement => ?a type Response	357_SU01_09 hasQuestion SU01_09 | SU01_09 hasQuestion_Category Agreement => 357_SU01_09 type Response
1064	Rule_69	?a hasQuestion ?d ?d hasQuestion_Category Agreement => ?a type Response	371_SU01_02 hasQuestion SU01_02 | SU01_02 hasQuestion_Category Agreement => 371_SU01_02 type Response
1065	Rule_69	?a hasQuestion ?d ?d hasQuestion_Category Agreement => ?a type Response	446_UM20 hasQuestion UM20 | UM20 hasQuestion_Category Agreement => 446_UM20 type Response
1066	Rule_69	?a hasQuestion ?d ?d hasQuestion_Category Agreement => ?a type Response	310_SU01_03 hasQuestion SU01_03 | SU01_03 hasQuestion_Category Agreement => 310_SU01_03 type Response
1067	Rule_69	?a hasQuestion ?d ?d hasQuestion_Category Agreement => ?a type Response	379_SU01_08 hasQuestion SU01_08 | SU01_08 hasQuestion_Category Agreement => 379_SU01_08 type Response
1068	Rule_69	?a hasQuestion ?d ?d hasQuestion_Category Agreement => ?a type Response	488_UM25 hasQuestion UM25 | UM25 hasQuestion_Category Agreement => 488_UM25 type Response
