semantic_unit_uri,review_reason,ontology_class_uri,entity_count,example_entity_uris,example_labels,note
http://digistrucmed.org/semantic-unit/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0027,relation_extraction_skipped_no_source_text,http://digistrucmed.org/ClassOfRecommendation,6,http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0027_480_483|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0027_1216_1219|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0027_1331_1334|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0027_1500_1503|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0027_1940_1943,IIa|IIa|IIa|IIa|IIa,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0027,relation_extraction_skipped_no_source_text,http://digistrucmed.org/Intervention,1,http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0027_846_857,resting ECG,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0027,relation_extraction_skipped_no_source_text,http://digistrucmed.org/Device,3,http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0027_1368_1393|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0027_2210_2227|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0027_2830_2855,electroanatomical systems|echocardiographic|electroanatomical mapping,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0028,relation_extraction_skipped_no_source_text,http://digistrucmed.org/Recommendation,1,http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0028_2_17,Recommendations,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0028,relation_extraction_skipped_no_source_text,http://digistrucmed.org/LevelOfEvidence,1,http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0028_30_37,Level b,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0028,relation_extraction_skipped_no_source_text,http://digistrucmed.org/Drug,13,http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0028_44_60|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0028_690_700|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0028_706_715|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0028_717_718|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0028_725_744,Low-dose aspirin|Methyldopa|labetalol|C|calcium antagonists,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0028,relation_extraction_skipped_no_source_text,http://digistrucmed.org/TemporalConstraint,4,http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0028_73_78|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0028_151_155|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0028_162_167|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0028_983_988,daily|week|weeks|weeks,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0028,relation_extraction_skipped_no_source_text,http://digistrucmed.org/Disease,7,http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0028_252_264|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0028_265_277|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0028_315_327|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0028_786_798|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0028_1123_1144,hypertension|superimposed|hypertension|hypertension|haemostatic disorders,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0028,relation_extraction_skipped_no_source_text,http://digistrucmed.org/ClinicalProcedure,4,http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0028_953_961|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0028_1038_1046|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0028_1237_1257|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0028_1520_1523,delivery|delivery|intravenous infusion|ACE,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0028,relation_extraction_skipped_no_source_text,http://digistrucmed.org/ClassOfRecommendation,1,http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0028_1506_1509,IIa,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0029,relation_extraction_skipped_no_source_text,http://digistrucmed.org/Recommendation,1,http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0029_2_17,Recommendations,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0029,relation_extraction_skipped_no_source_text,http://digistrucmed.org/LevelOfEvidence,1,http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0029_30_37,Level b,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0029,relation_extraction_skipped_no_source_text,http://digistrucmed.org/Drug,14,http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0029_44_48|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0029_228_232|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0029_239_249|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0029_471_475|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0029_518_531,LMWH|LMWH|enoxaparin|LMWH|Thrombolytics,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0029,relation_extraction_skipped_no_source_text,http://digistrucmed.org/ClinicalProcedure,17,http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0029_72_82|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0029_451_467|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0029_742_750|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0029_768_776|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0029_804_812,prevention|therapeutic dose|delivery|infusion|delivery,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0029,relation_extraction_skipped_no_source_text,http://digistrucmed.org/Device,1,http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0029_207_224,prophylactic dose,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0029,relation_extraction_skipped_no_source_text,http://digistrucmed.org/TemporalConstraint,4,http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0029_265_270|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0029_1149_1164|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0029_1204_1213|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0029_1651_1656,daily|first trimester|antenatal|weeks,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0029,relation_extraction_skipped_no_source_text,http://digistrucmed.org/Disease,3,http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0029_361_376|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0029_1088_1092|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0029_1443_1460,early pregnancy|OHSS|pelvic thrombosis,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0029,relation_extraction_skipped_no_source_text,http://digistrucmed.org/ClassOfRecommendation,3,http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0029_1321_1324|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0029_1556_1559|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0029_1780_1783,IIa|IIa|IIa,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0030,relation_extraction_skipped_no_source_text,http://digistrucmed.org/Recommendation,1,http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0030_2_17,Recommendations,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0030,relation_extraction_skipped_no_source_text,http://digistrucmed.org/LevelOfEvidence,1,http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0030_30_37,Level b,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0030,relation_extraction_skipped_no_source_text,http://digistrucmed.org/ClinicalProcedure,1,http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0030_51_76,pharmacological treatment,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0030,relation_extraction_skipped_no_source_text,http://digistrucmed.org/ClassOfRecommendation,1,http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0030_553_556,IIa,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0031,relation_extraction_skipped_no_source_text,http://digistrucmed.org/Drug,15,http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0031_2_7|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0031_47_67|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0031_194_203|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0031_231_243|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0031_254_255,Drugs|antiarrhythmic drugs|Abciximab|antiplatelet|C,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0031,relation_extraction_skipped_no_source_text,http://digistrucmed.org/TemporalConstraint,3,http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0031_71_77|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0031_802_811|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0031_1574_1583,Former|trimester|trimester,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
http://digistrucmed.org/semantic-unit/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0031,relation_extraction_skipped_no_source_text,http://digistrucmed.org/ClinicalProcedure,4,http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0031_416_419|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0031_435_438|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0031_707_727|http://digistrucmed.org/entity/lu_43204eb005113090db3476895a76cc14f70698fd23b8582928d6dd3b8f43e10b_n0031_842_849,ACE|ACE|Vitamin K antagonist|section,Candidate subject/object for a clinical relation (see clinical_relation_predicates in relation_rules.yaml); not asserted because SOURCE_ROOT text/table structure was unavailable to determine pairing.
